Logit_class_0,Logit_class_1
-4.8515625,4.9765625
-5.4023438,5.453125
-3.9785156,4.1328125
-1.5507812,1.6064453
-3.5996094,3.5800781
-4.7304688,4.7734375
-3.1464844,3.1875
-5.3789062,5.4492188
-4.5195312,4.5898438
-4.125,4.234375
-4.4609375,4.4882812
-4.75,4.828125
0.022567749,0.0067367554
-4.4375,4.5820312
-1.4335938,1.3652344
-4.5039062,4.5351562
-3.7265625,3.8261719
-4.3320312,4.3945312
-3.921875,4.046875
-2.4550781,2.5019531
-5.0859375,5.2109375
-3.453125,3.5976562
-3.4863281,3.5917969
-4.2578125,4.3359375
-3.3710938,3.4355469
-3.3457031,3.4355469
-4.2460938,4.359375
-4.6171875,4.7304688
-3.9160156,3.9765625
-1.7294922,1.7119141
-5.0429688,5.1679688
-1.8339844,1.9091797
-0.9770508,0.9394531
-5.0078125,5.140625
-5.015625,5.1210938
-4.6992188,4.8789062
-3.203125,3.2402344
-4.0585938,4.2109375
-4.5039062,4.6328125
-3.8183594,3.8554688
-3.3847656,3.3964844
-3.9550781,4.1054688
-4.2265625,4.3554688
-5.234375,5.3398438
-2.6210938,2.7226562
-0.8183594,0.80615234
-3.0410156,3.1582031
-3.8261719,3.9375
-4.8828125,4.9726562
-3.7089844,3.7578125
-4.9648438,5.0
-3.2324219,3.34375
-4.6210938,4.7226562
-4.703125,4.765625
-5.3945312,5.46875
-3.8574219,3.8730469
-4.171875,4.2304688
-4.5195312,4.640625
-1.7988281,1.8554688
-4.0546875,4.0976562
-4.4921875,4.6210938
-2.8046875,2.9238281
-2.6269531,2.6855469
-4.453125,4.4960938
-1.8779297,1.9619141
-5.0039062,5.0507812
-4.0390625,4.1210938
1.1689453,-1.1582031
-2.7480469,2.7910156
-4.6015625,4.71875
0.91064453,-0.9584961
-5.265625,5.3320312
-3.703125,3.7675781
0.061340332,-0.0140686035
-3.890625,4.0507812
-2.6796875,2.7695312
-4.0664062,4.1523438
-4.328125,4.4375
-5.0078125,5.1132812
-2.9589844,2.9902344
-2.8828125,3.0058594
-4.2695312,4.296875
-4.0625,4.1757812
-4.8242188,4.8945312
-3.8671875,3.9121094
-2.953125,3.03125
-2.1972656,2.2929688
-4.84375,4.921875
-5.671875,5.8320312
-4.1015625,4.2382812
-2.2226562,2.2402344
-3.5195312,3.6289062
-2.9335938,2.96875
-3.1113281,3.1445312
-4.0742188,4.2460938
-4.9570312,5.09375
-3.125,3.3203125
-4.5859375,4.6601562
-4.6328125,4.7109375
-3.046875,3.0644531
-3.25,3.4335938
-2.0664062,2.140625
-3.5078125,3.5898438
-2.2675781,2.3945312
-4.5742188,4.7265625
-3.296875,3.3847656
-3.0996094,3.0898438
-3.0214844,3.0820312
-4.3554688,4.4804688
-4.4257812,4.5273438
-3.6113281,3.7167969
-3.1484375,3.2070312
-4.6484375,4.8046875
-4.6054688,4.7382812
-3.4785156,3.5449219
-0.80029297,0.859375
0.74658203,-0.66015625
1.203125,-1.1884766
2.2285156,-2.2324219
-1.2246094,1.3417969
1.7773438,-1.7714844
2.4023438,-2.5214844
-3.4257812,3.5136719
1.9121094,-1.9462891
2.2265625,-2.1972656
-0.2878418,0.3479004
-1.8935547,1.9716797
-1.0429688,1.0195312
-1.2626953,1.3564453
-1.8662109,1.8496094
1.5498047,-1.546875
-1.4267578,1.5224609
-2.5625,2.6445312
-0.31152344,0.45458984
0.60498047,-0.56640625
-2.8535156,2.9902344
-4.4335938,4.4765625
-4.3203125,4.4140625
2.09375,-2.1503906
1.1425781,-1.1523438
2.8535156,-2.9003906
1.6494141,-1.6591797
2.0078125,-2.0429688
1.9902344,-2.0722656
2.8808594,-2.9433594
0.35717773,-0.29370117
2.6230469,-2.6074219
2.6855469,-2.6972656
-3.6523438,3.7773438
-2.59375,2.6445312
-3.4472656,3.5703125
-2.4941406,2.6445312
-1.4091797,1.5498047
0.22375488,-0.20300293
1.2021484,-1.1826172
-4.0351562,4.109375
3.2578125,-3.2910156
3.5644531,-3.5449219
-4.0546875,4.2226562
0.24658203,-0.24768066
-2.546875,2.6308594
0.53564453,-0.5024414
-1.0283203,1.1113281
2.0195312,-2.1269531
-4.0703125,4.203125
0.77490234,-0.8354492
2.4785156,-2.53125
-3.1503906,3.2460938
0.7246094,-0.67822266
4.1132812,-4.2304688
-5.2890625,5.3242188
-1.7636719,1.9238281
-3.6679688,3.8105469
-1.2636719,1.2958984
0.46850586,-0.5292969
0.6298828,-0.6699219
-2.8007812,2.8769531
-0.46679688,0.43310547
-4.2382812,4.3710938
-0.28344727,0.33862305
0.5961914,-0.6040039
-3.4082031,3.4433594
-2.6347656,2.7304688
-2.9960938,3.1484375
-0.9526367,0.86328125
3.3632812,-3.3945312
0.8798828,-0.80371094
-2.7382812,2.8691406
0.98046875,-1.03125
-1.1298828,1.09375
0.050994873,-0.034606934
-2.1640625,2.2597656
2.0234375,-2.0488281
3.6503906,-3.7929688
-1.0693359,1.1650391
-3.4121094,3.4570312
1.9101562,-1.9326172
-1.8652344,1.8603516
-1.5820312,1.6826172
-0.20593262,0.29492188
-0.9760742,1.0390625
-1.6269531,1.7011719
0.81152344,-0.7919922
-2.6171875,2.6875
-4.7304688,4.8164062
2.703125,-2.7324219
2.3789062,-2.4355469
-0.8198242,0.8930664
-1.4501953,1.5419922
1.6621094,-1.6210938
-3.6308594,3.7753906
0.7578125,-0.7792969
-2.7363281,2.7851562
-3.2636719,3.3808594
-4.359375,4.5351562
-3.4433594,3.4492188
1.7822266,-1.7802734
-0.9086914,0.9692383
0.5830078,-0.6010742
-0.24157715,0.2800293
1.3056641,-1.2988281
2.4863281,-2.4589844
-3.7929688,3.890625
1.4414062,-1.4453125
1.7275391,-1.7490234
-1.2011719,1.2949219
0.6616211,-0.6479492
1.484375,-1.515625
-3.7324219,3.7636719
-4.65625,4.78125
-0.45117188,0.45825195
0.20031738,-0.20654297
1.3261719,-1.2861328
-1.2519531,1.2431641
-5.2304688,5.2695312
-2.0195312,2.1445312
2.3847656,-2.40625
-2.0761719,2.1035156
1.5917969,-1.5527344
-0.45214844,0.4897461
-0.41308594,0.45458984
-3.9453125,4.0546875
0.18151855,-0.26293945
-0.91259766,1.0263672
-1.4365234,1.5009766
-3.2773438,3.4140625
-3.3457031,3.421875
1.5214844,-1.5839844
1.3808594,-1.3505859
-3.9667969,4.0664062
-2.7089844,2.7539062
1.6367188,-1.6132812
-2.0976562,2.1582031
-1.7392578,1.8388672
-3.1953125,3.3183594
2.2636719,-2.2578125
-0.35058594,0.42089844
2.3222656,-2.4355469
-1.7792969,1.8623047
0.099365234,-0.043762207
2.140625,-2.2558594
0.19995117,-0.16113281
-3.2480469,3.3183594
-0.66015625,0.71972656
-4.3554688,4.421875
-1.1884766,1.3173828
0.6796875,-0.6845703
1.0927734,-1.1416016
3.1894531,-3.2480469
-3.2441406,3.359375
0.33764648,-0.26220703
-4.2460938,4.359375
-1.9970703,2.1074219
-3.2792969,3.3632812
1.3818359,-1.4726562
2.9628906,-2.9980469
-4.7617188,4.8164062
0.60009766,-0.63671875
2.0546875,-2.1132812
-5.0234375,5.0117188
-0.89697266,0.9614258
-3.9472656,3.9902344
-2.3535156,2.4257812
-1.0205078,1.03125
1.1337891,-1.1015625
1.0693359,-0.99902344
1.3681641,-1.4091797
2.0234375,-2.1015625
2.5585938,-2.6113281
1.7167969,-1.75
0.5605469,-0.46777344
-0.19482422,0.17199707
-2.0996094,2.0605469
-4.5078125,4.6289062
-2.6132812,2.6953125
-4.0742188,4.234375
-0.40722656,0.36108398
0.4597168,-0.359375
1.7255859,-1.8671875
-0.8442383,0.82666016
0.20690918,-0.24279785
-2.9824219,3.0976562
2.96875,-3.0332031
-1.7529297,1.8798828
-2.3632812,2.4921875
2.109375,-2.0546875
-4.8476562,4.90625
-3.3242188,3.3867188
3.3378906,-3.3535156
1.6298828,-1.7675781
-2.15625,2.1464844
2.1601562,-2.1269531
1.6640625,-1.6689453
1.0449219,-1.046875
1.6826172,-1.7460938
-0.6464844,0.71435547
2.4394531,-2.4628906
-4.4921875,4.5351562
-1.4414062,1.4599609
-0.5473633,0.609375
-1.2978516,1.3242188
1.4394531,-1.4384766
0.78027344,-0.7895508
2.2421875,-2.2578125
-3.3007812,3.4355469
2.4746094,-2.4941406
-4.9921875,5.09375
1.8935547,-1.90625
0.95166016,-0.99658203
-3.3945312,3.4628906
-0.61621094,0.67626953
-0.10205078,0.15405273
0.578125,-0.5708008
-2.2324219,2.2832031
0.6381836,-0.5996094
2.5957031,-2.6640625
-2.8515625,2.9511719
1.546875,-1.5283203
-4.7890625,4.8945312
-3.3886719,3.5332031
-1.2929688,1.4238281
1.0458984,-0.9946289
0.17480469,-0.11608887
1.1572266,-1.1621094
0.076538086,-0.07751465
2.7402344,-2.8183594
-2.7480469,2.8808594
-0.03756714,-0.038269043
-0.13134766,0.19396973
-3.9707031,4.078125
2.9160156,-2.9648438
-4.078125,4.1054688
-0.7470703,0.75
2.1933594,-2.2324219
2.59375,-2.7265625
-3.9101562,4.0
1.6943359,-1.7119141
-1.5625,1.6269531
1.453125,-1.4501953
0.24353027,-0.27246094
-3.359375,3.4101562
2.5527344,-2.6933594
-1.3154297,1.4140625
-3.7539062,3.9023438
0.38842773,-0.46313477
-2.1347656,2.2285156
-3.9082031,4.0
2.125,-2.1347656
-0.98828125,0.97998047
-0.08660889,0.11767578
-2.4394531,2.4863281
1.7626953,-1.7207031
3.1523438,-3.328125
-1.6240234,1.7685547
-1.7919922,1.8828125
-3.328125,3.5898438
3.6503906,-3.7070312
-3.8671875,3.9257812
1.5410156,-1.5234375
1.2285156,-1.2216797
-4.0078125,4.1015625
2.4414062,-2.4941406
-2.3574219,2.4824219
-2.8964844,2.9550781
-3.2597656,3.3808594
0.99609375,-0.9169922
-3.5644531,3.5742188
-4.171875,4.296875
0.7573242,-0.74121094
2.4375,-2.4335938
-4.859375,4.9179688
0.4375,-0.45922852
-2.5683594,2.7265625
2.9121094,-2.921875
-0.4650879,0.5800781
-3.0917969,3.1425781
-2.5078125,2.6191406
0.60058594,-0.59716797
0.57128906,-0.6533203
-3.59375,3.6875
1.7041016,-1.7470703
2.1816406,-2.1503906
0.17077637,-0.10272217
0.37060547,-0.36621094
1.1210938,-1.2089844
-1.1552734,1.1992188
-3.8105469,3.9746094
0.23254395,-0.1586914
1.5029297,-1.5195312
0.3466797,-0.3190918
-2.921875,3.0371094
-4.0429688,4.2070312
2.4121094,-2.4960938
-2.0078125,2.0820312
-0.125,0.09387207
-2.8300781,2.7851562
-0.08306885,0.10638428
0.5888672,-0.5834961
1.4599609,-1.4423828
-3.6269531,3.7402344
-3.8867188,3.9570312
-0.7675781,0.72314453
3.9726562,-4.0585938
2.4960938,-2.5253906
3.1152344,-3.2402344
3.4296875,-3.5117188
0.6069336,-0.5878906
-2.7871094,2.9003906
-2.6328125,2.6992188
0.16906738,-0.15563965
-5.2734375,5.375
2.7382812,-2.7539062
2.1347656,-2.1503906
-0.9814453,1.0917969
-1.7412109,1.7265625
2.4375,-2.4570312
0.2668457,-0.2578125
-0.34887695,0.41967773
2.6191406,-2.640625
1.0791016,-1.0800781
-4.4648438,4.4804688
-1.4345703,1.5751953
-0.40063477,0.4880371
1.4023438,-1.4003906
-3.8339844,3.8730469
-2.0390625,2.1191406
-2.7851562,2.8808594
-0.7597656,0.765625
0.38623047,-0.38598633
2.6484375,-2.6660156
-0.9458008,1.0537109
2.1621094,-2.2382812
-2.625,2.6679688
-4.015625,4.1171875
-1.1191406,1.1914062
0.84716797,-0.8408203
3.3652344,-3.4433594
-1.1298828,1.2207031
0.80126953,-0.81347656
-2.1328125,2.2402344
2.421875,-2.40625
0.4963379,-0.44921875
-1.4130859,1.4941406
-4.2148438,4.265625
-3.4746094,3.5605469
-2.7421875,2.8886719
1.4101562,-1.4824219
-1.8134766,1.9277344
-3.6308594,3.7324219
-2.5136719,2.5625
2.6503906,-2.7539062
1.4101562,-1.5185547
3.0332031,-3.1621094
-3.7851562,3.9375
-4.3515625,4.4960938
-3.6210938,3.6855469
1.7148438,-1.8837891
-1.3759766,1.3730469
-5.2851562,5.3671875
-1.1376953,1.1914062
-5.1328125,5.296875
-0.21850586,0.23510742
-1.0029297,1.125
2.5996094,-2.6445312
-0.029296875,0.11022949
-4.1796875,4.265625
-2.7773438,2.9472656
0.8408203,-0.85009766
-2.4355469,2.4765625
-2.6289062,2.6132812
1.3896484,-1.3818359
-3.0839844,3.0664062
-2.2890625,2.3574219
2.2167969,-2.2558594
-0.2064209,0.23925781
0.7602539,-0.76464844
-2.0996094,2.1992188
-1.1435547,1.1494141
0.48242188,-0.40942383
1.7070312,-1.7158203
0.58691406,-0.54785156
1.6962891,-1.6914062
-3.2714844,3.3710938
1.7050781,-1.6523438
-2.5117188,2.5253906
-2.3203125,2.390625
0.5,-0.44677734
-4.09375,4.1757812
1.2558594,-1.2675781
-2.3320312,2.453125
-1.234375,1.2890625
0.7573242,-0.83691406
3.6152344,-3.71875
-1.3623047,1.375
0.34936523,-0.31298828
-4.1601562,4.2265625
1.2861328,-1.2753906
-0.94677734,1.0595703
1.0898438,-1.0664062
-4.46875,4.53125
-2.6425781,2.7226562
-2.9980469,3.0722656
0.42089844,-0.34277344
-4.84375,4.9023438
0.14990234,-0.101135254
2.1210938,-2.1054688
1.3691406,-1.3427734
-0.47460938,0.5258789
0.7294922,-0.68603516
-0.89501953,0.89990234
0.7524414,-0.7216797
-2.984375,2.9648438
2.7773438,-2.8476562
1.2783203,-1.2910156
-1.8486328,1.9228516
-2.7265625,2.6914062
-4.0546875,4.1289062
-1.8486328,1.8818359
2.5898438,-2.6542969
0.43017578,-0.3701172
-4.3359375,4.5
1.6289062,-1.6533203
2.7285156,-2.8085938
1.7685547,-1.7402344
0.9995117,-1.0371094
-4.21875,4.390625
0.6152344,-0.5185547
-3.2929688,3.2324219
1.9335938,-1.9482422
2.1660156,-2.2578125
-2.4042969,2.4707031
2.6269531,-2.7128906
1.2001953,-1.1142578
-0.25048828,0.37768555
1.4941406,-1.5136719
-1.2675781,1.3095703
2.25,-2.2773438
-1.8300781,1.9482422
1.6787109,-1.640625
2.1464844,-2.1425781
0.13452148,0.003332138
-3.9335938,4.078125
-0.79248047,0.82666016
1.9101562,-1.8955078
0.4038086,-0.3708496
2.1875,-2.3359375
-1.4501953,1.5429688
-2.234375,2.3359375
0.35913086,-0.35058594
0.7338867,-0.6699219
1.6484375,-1.6533203
2.3867188,-2.4101562
-3.8457031,3.9511719
0.9301758,-0.9604492
-1.3427734,1.4511719
0.30639648,-0.28271484
0.75341797,-0.80810547
-0.18615723,0.26245117
-3.4980469,3.59375
-2.8652344,2.8886719
-3.4824219,3.5703125
-2.7382812,2.8046875
-3.1210938,3.2324219
0.06329346,-0.054992676
-2.1542969,2.1777344
-4.6054688,4.671875
-2.3710938,2.4609375
-1.2304688,1.2753906
0.9477539,-0.9550781
-0.37475586,0.3774414
-0.027191162,0.011619568
0.8515625,-0.8120117
-2.4648438,2.5195312
1.2333984,-1.2568359
2.7070312,-2.7753906
2.6757812,-2.7324219
-0.8754883,0.92089844
-2.3398438,2.3984375
-4.6171875,4.78125
2.8847656,-2.9355469
-4.609375,4.6445312
-2.1992188,2.2695312
1.2304688,-1.2041016
-4.6914062,4.8320312
-4.765625,4.84375
-1.1962891,1.3046875
2.7246094,-2.7304688
-3.0078125,3.2070312
-4.9023438,5.03125
-0.8203125,0.8666992
-2.5214844,2.625
-9.1433525e-05,0.05999756
2.46875,-2.5410156
-2.9433594,2.9707031
-3.3203125,3.3769531
-3.1757812,3.1875
-0.9716797,1.0175781
3.6777344,-3.7734375
1.5351562,-1.5546875
1.8320312,-1.8681641
-4.9453125,5.0390625
-4.7890625,4.8789062
-2.7558594,2.8222656
-2.6542969,2.7050781
1.6035156,-1.6533203
0.5332031,-0.5732422
-1.4804688,1.5615234
-0.043670654,0.09539795
-3.3183594,3.4296875
-0.5908203,0.55029297
-3.3066406,3.3496094
0.92089844,-0.8691406
2.4804688,-2.546875
0.890625,-0.8774414
2.6386719,-2.7421875
-1.3320312,1.3876953
-2.2988281,2.3789062
-0.04623413,0.04940796
-4.3242188,4.4296875
-1.1884766,1.2333984
2.21875,-2.2714844
-3.4140625,3.5273438
-3.5019531,3.625
1.0009766,-1.0371094
-2.9863281,3.0898438
-0.4934082,0.4802246
1.9423828,-1.9404297
-4.203125,4.3320312
1.5253906,-1.4892578
0.0070610046,-0.034576416
1.8164062,-1.8085938
-4.6953125,4.78125
0.98339844,-1.0644531
-3.7792969,3.8300781
2.2675781,-2.2421875
-4.609375,4.7539062
0.4736328,-0.46484375
1.9638672,-2.0097656
-2.6542969,2.6621094
-2.4140625,2.5175781
-1.7324219,1.7333984
-0.42993164,0.5214844
-0.80859375,0.8041992
-4.9414062,5.09375
-2.7578125,2.7773438
-1.9423828,2.0664062
-0.7211914,0.75878906
-2.1230469,2.2617188
-1.7294922,1.7929688
-4.8398438,4.9492188
1.6953125,-1.6708984
-0.6821289,0.76416016
-1.3232422,1.421875
0.7661133,-0.71972656
-0.8222656,0.88623047
1.25,-1.2880859
2.4335938,-2.4589844
-1.9902344,2.0507812
-3.5058594,3.625
2.4863281,-2.4746094
2.9707031,-3.0019531
1.1035156,-0.9746094
-0.41552734,0.40673828
1.1152344,-1.1630859
-0.5732422,0.6381836
-3.2871094,3.4003906
-1.765625,1.6611328
0.8105469,-0.72802734
-2.7617188,2.8300781
-0.9038086,0.94091797
0.41552734,-0.3479004
-0.31811523,0.3059082
-3.0996094,3.1542969
-0.08880615,0.17004395
3.3183594,-3.4824219
-2.2675781,2.3886719
-2.8945312,3.0625
3.3769531,-3.5742188
-4.5195312,4.6328125
-4.261732e-05,0.048187256
-4.7890625,4.9804688
1.9482422,-1.9951172
2.4570312,-2.6113281
-4.4804688,4.5585938
-0.3491211,0.33984375
-1.8212891,1.9462891
1.9902344,-2.0605469
-3.0351562,3.1015625
2.1855469,-2.2246094
-0.30517578,0.27539062
-3.8144531,3.8515625
2.9375,-3.0019531
-3.8125,3.9511719
-0.30444336,0.40405273
-3.1503906,3.2324219
-3.3457031,3.3847656
3.3242188,-3.3847656
0.3623047,-0.2788086
-0.09069824,0.13989258
0.74121094,-0.65234375
2.6171875,-2.6464844
0.0033283234,0.05496216
-1.6025391,1.5068359
1.1435547,-1.1904297
1.1542969,-1.1064453
-4.4882812,4.6210938
1.9853516,-2.1035156
-2.2480469,2.2773438
-1.2519531,1.2519531
-3.8710938,3.9296875
-0.38671875,0.52685547
-1.6992188,1.7998047
-0.027999878,0.07824707
-3.421875,3.5058594
-1.3564453,1.4482422
-2.4746094,2.4882812
-5.125,5.2109375
1.1269531,-1.1113281
-0.4819336,0.5473633
3.1777344,-3.3066406
-4.0585938,4.1445312
-3.5390625,3.6425781
-0.7290039,0.8515625
0.6948242,-0.7163086
2.8339844,-2.875
-2.8300781,2.8613281
-0.7841797,0.890625
0.28271484,-0.29833984
1.7919922,-1.8154297
2.6933594,-2.7460938
2.8417969,-2.890625
-3.9023438,4.0351562
-1.0761719,1.1230469
-0.9272461,0.9711914
-3.6757812,3.7304688
1.0869141,-1.0898438
1.9667969,-1.9824219
-0.4790039,0.5415039
2.2089844,-2.234375
-3.6054688,3.6816406
1.2402344,-1.1875
-0.35864258,0.4506836
-4.8554688,4.9257812
-1.8115234,1.8134766
2.9101562,-2.9375
1.4482422,-1.5498047
0.33081055,-0.29663086
-1.6162109,1.6728516
-4.546875,4.6523438
-1.34375,1.3701172
-3.1523438,3.2480469
-0.29589844,0.2331543
-4.1992188,4.3242188
-2.8535156,3.0195312
-0.20825195,0.1463623
-1.1552734,1.1865234
1.8515625,-1.8349609
0.12573242,-0.10595703
0.32055664,-0.28564453
2.6933594,-2.6933594
-1.703125,1.8056641
1.3232422,-1.3310547
-0.6010742,0.64941406
-4.8164062,4.9453125
1.5507812,-1.5136719
-4.96875,5.109375
-4.3007812,4.4375
2.2324219,-2.296875
0.24157715,-0.17553711
-3.4882812,3.5332031
-4.6601562,4.765625
-0.63623047,0.76416016
1.4746094,-1.6054688
-3.390625,3.5664062
-3.0996094,3.0996094
-4.7734375,4.90625
-3.0253906,3.1523438
1.0166016,-1.0234375
-1.5664062,1.6933594
2.7285156,-2.8007812
-2.9082031,3.0351562
-2.2910156,2.3613281
3.3046875,-3.3144531
-3.5703125,3.6914062
-0.117248535,0.1685791
-1.0810547,1.125
-0.6694336,0.75390625
0.34277344,-0.33789062
2.34375,-2.3671875
1.5498047,-1.5849609
-2.421875,2.3691406
-0.74853516,0.7631836
-3.9160156,3.9726562
-0.73095703,0.7729492
-1.4511719,1.5195312
-0.035491943,0.082214355
-5.0195312,5.09375
-0.81591797,0.9033203
0.8408203,-0.91503906
1.6777344,-1.7050781
-2.3046875,2.3085938
-0.9633789,1.0146484
2.75,-2.8515625
-1.53125,1.6035156
-1.5615234,1.7138672
3.0957031,-3.0996094
0.60546875,-0.6333008
-3.5371094,3.6171875
-0.3190918,0.3154297
-3.9003906,4.046875
-2.3515625,2.40625
2.4550781,-2.5585938
1.7666016,-1.7714844
-1.6201172,1.6943359
-2.375,2.4394531
-0.40698242,0.43823242
0.35668945,-0.42211914
-2.8613281,2.9023438
-3.3730469,3.4628906
-3.9628906,4.09375
-1.5849609,1.6972656
3.8515625,-3.90625
1.8212891,-1.9228516
-5.6015625,5.65625
-4.0078125,4.1992188
-4.5234375,4.5859375
3.2128906,-3.2285156
-0.49487305,0.48754883
-2.3105469,2.4453125
2.7226562,-2.7070312
-3.4746094,3.5644531
-1.0986328,1.2109375
2.4394531,-2.421875
3.6777344,-3.7265625
0.22021484,-0.14001465
-2.9589844,3.0058594
-1.65625,1.7695312
3.0566406,-3.1152344
-2.3222656,2.3671875
-2.234375,2.3730469
2.7539062,-2.7597656
-1.65625,1.7539062
-0.9760742,1.0244141
-2.5429688,2.6484375
-1.7519531,1.8935547
0.28637695,-0.25854492
-1.3515625,1.4335938
2.5097656,-2.5195312
-3.3828125,3.5
1.6640625,-1.7070312
0.94873047,-0.98339844
-1.1503906,1.2763672
-0.26220703,0.35839844
0.8129883,-0.8066406
1.15625,-1.1689453
2.7265625,-2.7441406
0.8432617,-0.86816406
-3.7148438,3.7636719
3.1542969,-3.2148438
-0.91308594,0.9370117
-1.6484375,1.7216797
-3.1992188,3.2382812
-2.0644531,2.1210938
-2.9746094,2.953125
-2.4179688,2.5332031
1.0048828,-1.0175781
-3.5722656,3.7832031
-2.0058594,1.9316406
-2.2070312,2.21875
0.06137085,0.028762817
-0.8520508,0.84375
-0.25805664,0.25317383
0.7260742,-0.75
-4.9335938,5.0039062
-2.9863281,3.1171875
-3.15625,3.3027344
-2.9785156,3.1503906
-2.0761719,2.0800781
1.1728516,-1.1767578
-2.1738281,2.2089844
-0.70410156,0.75878906
1.8310547,-1.8710938
-3.140625,3.2148438
-1.2158203,1.2373047
-4.1796875,4.3125
-1.3037109,1.28125
-2.5585938,2.6152344
1.7851562,-1.8359375
-3.3222656,3.4257812
-1.1972656,1.3193359
-1.9482422,2.0488281
-4.2304688,4.359375
0.46118164,-0.42993164
0.35253906,-0.37890625
-2.5136719,2.5859375
-0.55615234,0.6538086
1.2490234,-1.2939453
0.6430664,-0.5517578
-2.6679688,2.7226562
-3.0546875,3.1757812
-3.71875,3.8398438
-1.2412109,1.2568359
-4.7617188,4.8242188
-0.93652344,0.9301758
-0.7348633,0.8198242
-3.2949219,3.3632812
1.5205078,-1.5087891
-2.5566406,2.6816406
1.1650391,-1.1337891
2.6054688,-2.6777344
2.9609375,-3.0742188
-0.54541016,0.5317383
1.7783203,-1.8916016
-2.3125,2.4296875
1.6884766,-1.7724609
-1.953125,2.0371094
-2.46875,2.5605469
2.0703125,-2.140625
0.7910156,-0.7504883
0.26757812,-0.24108887
-2.1464844,2.2675781
-3.4824219,3.6171875
-0.8618164,0.8598633
0.24694824,-0.29516602
-3.0527344,3.1152344
-2.1074219,2.1816406
-0.7441406,0.83984375
2.9511719,-2.9394531
0.08074951,-0.021820068
-0.123168945,0.17041016
-0.75683594,0.7607422
0.7729492,-0.80371094
-3.8574219,3.8984375
0.14208984,-0.061340332
3.6621094,-3.7226562
-1.0087891,1.0273438
-3.0625,3.1210938
3.4375,-3.5214844
-0.19213867,0.21411133
1.5214844,-1.6357422
0.9760742,-0.97021484
-3.03125,3.1425781
0.6635742,-0.71533203
-1.0351562,1.1279297
1.4394531,-1.4980469
-0.93847656,0.9916992
-2.6210938,2.7207031
-1.578125,1.6337891
-3.5390625,3.7011719
-4.2578125,4.296875
-0.064575195,0.09490967
-3.3144531,3.4824219
-1.5908203,1.6083984
-1.4365234,1.4472656
-1.2021484,1.2333984
1.2548828,-1.2675781
2.4511719,-2.5878906
4.3789062,-4.4609375
-0.021102905,0.16027832
-1.2285156,1.2451172
0.46166992,-0.46264648
-1.9921875,2.0878906
-3.5703125,3.6894531
1.9912109,-2.0019531
-4.0859375,4.2734375
0.3059082,-0.19763184
2.4882812,-2.5175781
3.8535156,-3.9394531
-1.21875,1.3457031
-1.4980469,1.5908203
-3.5898438,3.7734375
1.7978516,-1.8085938
-4.3359375,4.4882812
-3.0136719,3.109375
-0.9379883,1.0605469
-4.0,4.0859375
-3.3886719,3.5058594
-2.7636719,2.8339844
-0.28222656,0.36499023
-1.3974609,1.4580078
2.6992188,-2.7480469
1.5048828,-1.4853516
1.0722656,-1.0537109
0.58203125,-0.63378906
-2.7949219,2.9003906
-4.7890625,4.8359375
0.54833984,-0.5151367
-3.0019531,3.0664062
2.0429688,-2.0722656
0.57666016,-0.5126953
3.2480469,-3.3398438
0.8256836,-0.9082031
-0.80322266,0.91015625
3.4121094,-3.4648438
1.8867188,-1.9199219
-2.2792969,2.3066406
-2.7480469,2.8730469
-0.38793945,0.39404297
-4.1132812,4.2851562
-1.8955078,2.0078125
-2.6425781,2.7128906
0.57421875,-0.58496094
-2.8027344,2.8359375
-2.4023438,2.515625
0.33862305,-0.3095703
-1.2148438,1.3320312
0.0105896,0.066833496
-0.90771484,1.0048828
1.5537109,-1.6113281
2.25,-2.2851562
2.4394531,-2.5371094
-0.85302734,0.8823242
-0.15270996,0.1829834
2.6972656,-2.7285156
-2.6074219,2.6660156
1.1103516,-1.15625
3.5273438,-3.6230469
-0.61572266,0.72558594
-5.3867188,5.4570312
-2.5703125,2.5917969
0.37182617,-0.4519043
-4.3085938,4.421875
0.8129883,-0.8857422
-0.60839844,0.6123047
-1.1132812,1.1455078
-5.1015625,5.2148438
2.1113281,-2.1269531
1.5957031,-1.5703125
2.9980469,-2.9980469
-0.30908203,0.4189453
2.8515625,-2.8652344
-0.9482422,0.9667969
3.4863281,-3.5253906
-0.84277344,0.8984375
1.8779297,-1.9794922
3.2148438,-3.1914062
-3.2421875,3.2929688
0.30664062,-0.23669434
0.91796875,-0.9321289
1.5722656,-1.5615234
-1.8095703,1.8896484
-3.9414062,4.1054688
-3.5742188,3.6132812
1.4960938,-1.4619141
1.1669922,-1.0908203
-5.25,5.3125
0.68310547,-0.70947266
-0.38598633,0.46948242
1.7929688,-1.8398438
0.56640625,-0.61083984
1.5390625,-1.5478516
1.2285156,-1.2441406
1.6025391,-1.5976562
1.4316406,-1.40625
1.0195312,-1.109375
1.8369141,-1.9326172
1.5078125,-1.4882812
1.0332031,-0.9682617
0.6669922,-0.61035156
-5.2421875,5.296875
-2.5820312,2.6347656
0.6801758,-0.6479492
0.4699707,-0.43237305
-1.3457031,1.390625
-1.0654297,1.1884766
-0.3022461,0.3178711
-2.1464844,2.1894531
-0.62158203,0.63378906
2.8085938,-2.8710938
-3.046875,3.1796875
-1.6640625,1.703125
1.8007812,-1.8564453
-1.8349609,1.9384766
-4.4921875,4.578125
1.8642578,-1.8408203
